incident_id,direct_loss_usd,direct_loss_method,ransom_demanded_usd,ransom_paid_usd,ransom_source,recovery_cost_usd,legal_fees_usd,regulatory_fine_usd,insurance_payout_usd,total_loss_usd,total_loss_method,total_loss_lower_bound,total_loss_upper_bound,inflation_adjusted_usd,cpi_index_used,notes,created_at,updated_at
2024-0215-001,16667226.09,disclosed,4455569.6,,,16045058.51,5558059.64,,12936201.47,38270344.24,estimated,29495875.66,68214318.03,39098527.67,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0415-002,7200000.0,estimated,,,,6465788.67,1470451.76,,,15136240.43,estimated,10138984.71,22171920.71,15136240.43,CPI-U 2025 (321.5),"Loss methodology: Monte Carlo simulation with 10,000 iterations (95th percentile)",2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0814-001,4926219.66,calculated,657172.09,272387.85,FBI disclosure,2305462.04,397235.01,,2041248.3,7901304.56,estimated,5633380.1,9112739.49,8072291.51,CPI-U 2024 (314.69),"Loss methodology: Monte Carlo simulation with 10,000 iterations (95th percentile)",2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-1105-002,2200000.0,calculated,,,,1766694.42,363946.16,,,4330640.58,calculated,3245530.83,6690538.98,4569385.65,CPI-U 2023 (304.702),Recovery includes infrastructure rebuild; company migrated to new cloud provider,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0516-001,3971184.23,disclosed,,,,1585100.89,859007.62,1631095.84,,8046388.58,estimated,6170021.91,9942470.1,8046388.58,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-1214-001,6545287.97,estimated,334650.36,,,5020105.54,1122415.19,,6274353.73,12687808.7,disclosed,9378820.15,14700906.02,13938359.15,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0122-001,5249004.35,estimated,,,,4208398.0,1339950.62,,,10797352.97,estimated,7418826.74,17005936.81,11392603.2,CPI-U 2023 (304.702),Loss estimate based on Ponemon per-record cost methodology ($10.87/record),2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-1108-001,10000000.0,disclosed,,,,11440304.06,1466868.18,,,22907172.24,estimated,15692574.22,31429126.16,24170028.01,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0614-001,25600000.0,calculated,,,,19476334.86,3317036.94,,,48393371.8,calculated,37273953.25,75632250.76,57417681.05,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0319-001,66600000.0,estimated,101876.21,,,72184334.88,20649498.75,,,159433833.63,estimated,107638072.88,237515118.26,159433833.63,CPI-U 2025 (321.5),Regulatory fine reduced 27% on appeal based on demonstrated remediation,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0405-001,10393331.38,estimated,4847681.65,3038689.49,FBI disclosure,7615071.44,1441142.21,,10603427.71,22488234.52,calculated,14973386.52,25916908.17,22974887.66,CPI-U 2024 (314.69),Settlement includes class-action preliminary agreement of $21.7M,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-1010-001,834359.48,disclosed,,,,281063.6,261946.22,486207.3,,1863576.6,calculated,1459103.99,3207114.82,1966314.22,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1012-001,5400000.0,calculated,5054825.79,3608077.25,insurance claim record,2621113.7,1647789.79,,,13276980.74,calculated,9161625.18,20327710.5,13276980.74,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0119-002,73800000.0,calculated,75000000,,,69281603.87,16369935.48,169758.38,,159621297.73,calculated,103647438.62,194396526.93,163075557.6,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-1023-001,1127526.79,estimated,,,,1319562.23,160498.15,728063.59,1685574.16,3335650.76,calculated,2504830.95,4024696.43,3519542.76,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0716-002,1945049.73,estimated,1584231.15,690719.76,court filing,764798.38,589885.05,,1620208.76,3990452.92,calculated,3010859.08,4996131.93,4210443.69,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0627-001,10933885.27,calculated,,,,11242588.94,1329385.75,,,23505859.96,estimated,19178045.47,36928961.5,25822671.67,CPI-U 2022 (292.655),Direct costs confirmed via SEC 8-K filing on 2022-12-17,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0610-001,2400000.0,estimated,,,,1554459.48,247208.1,,691834.16,4201667.58,calculated,2629571.39,7022699.28,4292593.11,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0205-001,200903425.48,estimated,,,,230657140.75,66786707.47,,253852980.12,498347273.7,estimated,413932294.06,852548589.72,547465953.07,CPI-U 2022 (292.655),Costs allocated across FY2022 and FY2023 per company 10-K,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0508-001,50600000.0,disclosed,,,,28434599.25,6512019.66,282087.43,46702494.52,85828706.34,disclosed,68359883.8,143534144.37,85828706.34,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0305-002,1067716.12,calculated,126099.15,,,992767.77,296204.8,,962918.08,2356688.69,estimated,1889915.7,2795158.23,2356688.69,CPI-U 2025 (321.5),Cyber insurance policy sublimit of $17.9M applied; excess borne by company,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0906-001,36073887.94,estimated,,,,23408798.68,9110898.29,24451835.67,19951298.82,93045420.58,calculated,73027885.01,160513016.32,93045420.58,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0310-001,32476026.05,disclosed,735137.29,616873.77,insurance claim record,34064591.21,7169316.26,,20828644.14,74326807.29,estimated,57967993.79,128600052.71,75935265.0,CPI-U 2024 (314.69),Legal fees reflect engagement of AmLaw 100 firm for class-action defense,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0622-002,19416441.89,estimated,,,,14973201.77,6537502.32,,,40927145.98,disclosed,30146134.12,64257639.4,40927145.98,CPI-U 2025 (321.5),Ransom negotiated down 28% from initial demand via third-party negotiator,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0117-001,2547442.99,disclosed,,,,2697719.66,230631.16,,2224551.15,5475793.81,estimated,3412384.71,7343395.51,6015505.32,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0523-001,15219427.02,disclosed,8294271.97,,,8825093.63,1419239.25,,5762401.94,25463759.9,calculated,17690022.06,42423945.89,27973548.4,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0518-001,2802539.45,calculated,,,,3084267.41,708296.6,,3691430.98,6595103.46,calculated,5467432.04,11789298.95,6595103.46,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-1213-001,2206122.57,estimated,,,,845870.3,752957.14,,,3804950.01,estimated,2303613.84,5217406.15,4014714.14,CPI-U 2023 (304.702),Regulatory fine imposed under GDPR Article 83(5)(a) by DPA,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0627-001,4749564.0,estimated,,,,5425314.02,1410296.71,136584.52,3179613.45,11721759.25,estimated,7287970.41,16632579.12,11975422.16,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0424-002,14090849.96,estimated,,,,8281257.17,1050757.45,,13089861.75,23422864.58,disclosed,19302691.82,35792317.54,27790718.39,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0426-002,18000000.0,estimated,75465.97,,,9965295.35,3090350.33,,19084876.65,31055645.68,disclosed,18889634.06,48769593.38,31727700.55,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-1028-001,95400000.0,estimated,104764.45,,,61435482.32,15321369.57,,100655676.02,172156851.89,estimated,123478376.83,296536483.6,175882385.47,CPI-U 2024 (314.69),Cyber insurance policy sublimit of $1.1M applied; excess borne by company,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0113-002,1536075.31,estimated,,,,1643500.01,412896.85,,,3592472.17,estimated,2568225.73,4790564.9,3946557.56,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0619-001,8105652.47,calculated,,,,5159409.44,977756.65,,7046961.63,14242818.56,disclosed,8735345.96,21917488.64,14551038.06,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0903-001,20900000.0,calculated,,,,18465888.16,3027986.67,,,42393874.83,calculated,30682022.71,62049174.0,44731018.36,CPI-U 2023 (304.702),Loss estimate based on Ponemon per-record cost methodology ($5.65/record),2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0924-001,463711037.17,estimated,,,,228477430.71,44834859.67,,,737023327.55,calculated,487434049.84,1062340862.98,737023327.55,CPI-U 2025 (321.5),Loss estimate based on Ponemon per-record cost methodology ($6.62/record),2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0729-001,1133957.31,estimated,,,,391864.72,73953.44,,,1599775.47,disclosed,1170031.58,2864291.84,1634395.16,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1223-001,638788.96,disclosed,,,,365242.72,40171.87,,,1044203.55,estimated,795318.19,1677196.17,1044203.55,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0806-001,9100000.0,disclosed,,,,6513387.18,3115728.71,,6052830.81,18729115.89,calculated,15382984.86,26856881.81,19134420.41,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0121-001,13933707.04,calculated,,,,6660838.53,2145107.18,,14305421.72,22739652.75,estimated,14355802.94,27195493.8,26980102.44,CPI-U 2021 (270.97),Ransom negotiated down 32% from initial demand via third-party negotiator,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0621-001,6682584.18,disclosed,,,,3431721.51,603386.95,,4299553.56,10717692.64,calculated,8600521.88,18374882.38,10949627.2,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-1214-002,180000.0,disclosed,15784078.67,,,57031.42,47069.15,,,284100.57,calculated,221262.02,451828.33,312102.42,CPI-U 2022 (292.655),Business interruption losses estimated from quarterly revenue delta,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-1121-001,4749204.02,estimated,2555411.02,,,4672529.61,1660093.51,,2947884.78,11081827.14,calculated,9309002.61,15792945.66,13148346.41,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0822-001,24530125.99,estimated,,,,27386791.52,2006881.25,,,53923798.76,disclosed,35568487.83,75727533.8,59238698.47,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0819-001,20011334.59,disclosed,,,,9133353.56,3417130.2,,12890919.28,32561818.35,disclosed,25177209.41,56336115.59,32561818.35,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0805-002,534279.97,calculated,,,,491754.37,157440.12,,,1183474.46,disclosed,759213.99,1643470.19,1248718.55,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-1212-001,28600000.0,disclosed,,,,25083346.43,4593823.53,,26575579.43,58277169.96,calculated,46869815.69,91902549.63,69144592.18,CPI-U 2021 (270.97),Regulatory fine imposed under GDPR Article 83(5)(a) by ICO,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0510-001,81900000.0,calculated,,,,72719190.82,13427646.87,,27067246.17,168046837.69,disclosed,136388659.7,195914423.68,177311137.82,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0309-001,101811269.19,estimated,,,,110635625.91,25892254.69,,,238339149.79,disclosed,169187958.2,290584463.5,282784207.32,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0524-001,5000000.0,disclosed,,,,4987252.15,687930.41,,,10675182.56,estimated,6858025.88,18842787.87,10675182.56,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0804-002,1949394.53,disclosed,6467286.86,3295737.19,blockchain analysis,2060835.46,370622.39,,,7676589.57,estimated,4808328.49,9477642.03,9108106.24,CPI-U 2021 (270.97),Loss estimate based on Ponemon per-record cost methodology ($7.96/record),2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0922-001,2400000.0,estimated,,,,2770904.89,123517.92,1858278.04,2431762.82,7152700.85,disclosed,5916592.17,9043761.12,7152700.85,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0721-001,2118829.23,calculated,1192960.79,669660.55,congressional testimony,1703050.92,663413.68,,2543054.54,5154954.38,calculated,4299232.99,8938388.93,5663042.95,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-1114-001,1821503.46,calculated,,,,1442491.66,238839.47,,1625781.43,3502834.59,calculated,2277635.92,4812769.93,3695943.32,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-1024-002,16962440.01,estimated,5841558.53,1936009.39,company statement,6205832.78,5479963.48,1242141.78,12724211.59,31826387.44,estimated,21667223.92,51749056.82,33580953.07,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0718-001,11494309.34,disclosed,,,,6119743.3,2546978.4,243501.93,11789353.6,20404532.97,calculated,16499605.01,30417024.41,22415668.11,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-1029-001,9900811.02,estimated,,,,11845937.31,1885172.83,,5513460.45,23631921.16,estimated,16726228.99,37728607.39,24934731.81,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0810-003,7800000.0,disclosed,,,,5719333.09,2090912.83,,,15610245.92,disclosed,9719157.1,26857767.21,15610245.92,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0801-001,29566002.34,disclosed,,,,31943331.77,9830645.27,,,71339979.38,estimated,54212160.45,122938834.72,72883801.11,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0519-001,81640060.77,disclosed,9868564.59,6925116.33,congressional testimony,88413375.68,18953959.94,,,195932512.72,estimated,158326635.38,347803272.89,232469656.57,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-1104-001,2248316.26,calculated,,,,2189576.37,492444.53,,,4930337.16,calculated,3269901.4,6170817.78,5849737.6,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0526-002,14293744.21,calculated,284457.84,,,10716417.09,3154120.77,,,28164282.07,estimated,20886066.97,49105198.4,28164282.07,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-1125-003,80447748.39,disclosed,95890.1,,,39513994.71,28125852.97,,56118336.84,148087596.07,calculated,111943201.59,175142212.89,162683576.69,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0724-001,18183891.47,estimated,,,,6352851.62,4629748.82,,14174536.46,29166491.91,calculated,19256909.15,45637446.19,30774419.43,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-1015-001,1319326.77,disclosed,,,,627158.67,388022.71,,,2334508.15,calculated,1527264.94,2785696.58,2769843.05,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0210-001,32954409.45,estimated,,,,25299334.74,10160314.68,,,68414058.87,estimated,45889281.08,110400291.05,68414058.87,CPI-U 2025 (321.5),Regulatory fine imposed under GDPR Article 83(5)(a) by FTC,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0810-002,7953692.89,estimated,,,,7964634.71,542398.81,,9015256.27,16460726.41,estimated,9887253.8,21705896.97,19530293.17,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0908-001,28800000.0,disclosed,332393.34,100539.87,blockchain analysis,15265642.47,5130814.91,535103.79,,49832101.04,disclosed,37330945.08,69093198.74,52579308.58,CPI-U 2023 (304.702),Ransom negotiated down 20% from initial demand via third-party negotiator,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0621-001,6385188.83,calculated,,,,7416568.53,904143.41,,5591542.45,14705900.77,estimated,9323485.52,25151862.86,14705900.77,CPI-U 2025 (321.5),Recovery includes infrastructure rebuild; company migrated to new cloud provider,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1114-002,42315077.39,estimated,,,,33749292.13,10513351.64,,,86577721.16,calculated,55312793.91,113572952.94,86577721.16,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0529-001,1669480.33,estimated,,,,1165202.95,210280.76,,1449119.95,3044964.04,estimated,2300295.97,4547358.16,3345085.3,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0125-001,64174071.1,estimated,,,,19771379.61,5277953.46,,45822784.85,89223404.17,disclosed,57794701.37,126693189.8,98017544.35,CPI-U 2022 (292.655),Direct costs confirmed via SEC 8-K filing on 2022-11-05,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0330-001,11551695.61,estimated,,,,12230371.6,3141602.41,,,26923669.62,estimated,19229943.63,36626544.28,31944347.28,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1226-002,4760046.3,calculated,108866.54,,,4843245.47,362343.15,302251.9,,10267886.82,disclosed,7135384.53,17404060.15,10267886.82,CPI-U 2025 (321.5),Direct costs confirmed via SEC 8-K filing on 2025-06-13,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0517-003,5511684.43,calculated,,,,6597155.7,1752332.29,,5597063.57,13861172.42,estimated,9310741.49,22354383.43,14161132.97,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0716-001,546616.38,estimated,1253376.36,418032.72,FBI disclosure,428339.86,147299.48,1337353.91,,2877642.35,estimated,1785753.33,3992427.29,2877642.35,CPI-U 2025 (321.5),Legal fees reflect engagement of AmLaw 100 firm for class-action defense,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0227-001,216030405.91,estimated,,,,129015594.83,42798464.35,50000,,387894465.09,disclosed,290835153.3,533479957.95,409278805.28,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0820-001,27579145.59,disclosed,,,,24745674.04,1483014.94,,,53807834.57,estimated,43071712.18,87961891.98,59111304.49,CPI-U 2022 (292.655),Costs allocated across FY2022 and FY2023 per company 10-K,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0723-001,15386002.25,estimated,,,,5548783.02,1363165.6,,,22297950.87,calculated,15773886.1,33867920.73,22780486.21,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0804-001,12318405.7,calculated,4538121.13,,,8892611.8,684162.44,,9018197.4,21895179.94,estimated,17020482.65,29514568.64,22368999.18,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-1130-001,22365654.61,estimated,,,,16800916.49,4845176.29,,22028074.11,44011747.39,disclosed,34910872.16,60047241.53,48349684.05,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1227-001,43536609.85,estimated,,,,42245003.39,8910659.6,,47202487.06,94692272.84,estimated,79848642.88,157169991.53,94692272.84,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-1008-001,9600000.0,calculated,,,,4554317.15,1655150.56,,5462910.0,15809467.71,disclosed,11266583.09,24357233.02,16151590.04,CPI-U 2024 (314.69),Customer notification costs include credit monitoring for 2K affected individuals,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0915-001,4189049.33,estimated,,,,4716481.33,1100581.32,,,10006111.98,calculated,6711742.81,16999954.74,10557741.67,CPI-U 2023 (304.702),Customer notification costs include credit monitoring for 12K affected individuals,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0119-002,165600000.0,disclosed,5540157.77,1123929.89,FBI disclosure,101583318.98,23627011.25,409691.85,,292343951.97,estimated,183112519.55,490629220.98,292343951.97,CPI-U 2025 (321.5),Costs allocated across FY2025 and FY2026 per company 10-K,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0624-001,390411.94,calculated,,,,384832.1,31587.34,2323909.8,214707.29,3130741.18,estimated,2555155.24,3752096.25,3303336.67,CPI-U 2023 (304.702),Settlement includes class-action preliminary agreement of $21.7M,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0418-001,17178185.14,estimated,,,,17891056.54,1902637.35,115967.88,,37087846.91,disclosed,23600330.84,44788678.22,40743342.1,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1231-002,31200000.0,calculated,,,,19476929.23,2498449.78,,26954386.31,53175379.01,disclosed,40602651.6,64344656.46,53175379.01,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0720-001,1990039.7,estimated,,,,733045.64,599520.2,,1373978.3,3322605.54,calculated,2059848.32,4647402.58,3394507.87,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-1204-002,26100000.0,disclosed,,,,12004170.49,6655197.97,,18459476.03,44759368.46,disclosed,29038111.95,59214401.66,53106015.28,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0203-001,59220346.59,disclosed,,,,49786907.11,7200183.56,190599.34,31992050.75,116398036.6,calculated,81403933.36,145354815.74,118916930.21,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0307-001,24348124.44,estimated,,,,26799932.71,6241441.05,,18064891.41,57389498.2,estimated,47825988.91,94136157.19,63045988.18,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-1220-001,220000.0,disclosed,,,,116283.85,64438.88,,,400722.73,estimated,286045.62,546536.93,422814.28,CPI-U 2023 (304.702),"Loss methodology: Monte Carlo simulation with 10,000 iterations (95th percentile)",2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0719-001,109656030.39,estimated,373287.19,91677.03,FBI disclosure,58920517.2,33741540.21,,,202409764.83,calculated,157569744.42,291877906.65,213568468.18,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-1014-001,24611277.98,estimated,150072.53,,,29353033.14,4820862.19,,13559639.32,58785173.31,calculated,46043140.98,86834322.52,62025957.23,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0821-001,348844139.12,estimated,,,,289918004.85,100756114.82,,155436454.18,739518258.79,disclosed,503577280.54,1194000277.13,812407511.24,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0425-001,50000000.0,disclosed,,,,30648334.06,6198620.27,,,86846954.33,estimated,73631360.13,132307857.77,91634763.86,CPI-U 2023 (304.702),Settlement includes class-action preliminary agreement of $9.9M,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0415-001,13425365.12,estimated,,,,6284572.14,1571753.21,,9129017.25,21281690.47,estimated,17745593.87,33514121.91,25250261.97,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0310-001,1215244.96,disclosed,3420863.57,2463774.36,insurance claim record,1318905.5,223630.32,,1220359.66,5221555.14,estimated,3752499.29,7773006.36,5221555.14,CPI-U 2025 (321.5),"Loss methodology: Monte Carlo simulation with 10,000 iterations (95th percentile)",2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0227-001,2000000.0,calculated,,,,1766186.99,591244.17,,,4357431.16,estimated,3588607.71,6470620.46,4451727.47,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0108-002,26431600.17,calculated,,,,14842689.86,4732560.84,,12842323.96,46006850.87,estimated,33420758.28,57364611.49,50541431.22,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0803-003,6400000.0,calculated,,,,4300152.24,2033792.78,,,12733945.02,estimated,10234090.95,22361874.79,15108548.27,CPI-U 2021 (270.97),Business interruption losses estimated from quarterly revenue delta,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0519-001,14371031.03,disclosed,,,,8142346.02,4458814.74,,,26972191.79,disclosed,20637369.36,41035619.61,29630656.1,CPI-U 2022 (292.655),Ransom negotiated down 19% from initial demand via third-party negotiator,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1225-002,551398.06,estimated,,,,401478.52,130274.29,,631737.89,1083150.87,disclosed,852162.19,1444518.0,1083150.87,CPI-U 2025 (321.5),Regulatory fine imposed under GDPR Article 83(5)(a) by PDPC,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-1120-001,7739339.27,disclosed,,,,2531866.39,2110567.95,,,12381773.61,estimated,9496216.35,19036950.8,13602160.28,CPI-U 2022 (292.655),Ransom negotiated down 17% from initial demand via third-party negotiator,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-1224-001,3603060.53,estimated,1965002.58,,,3633018.38,320759.83,,,7556838.74,disclosed,5539224.12,11058445.15,8966024.49,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-1229-001,28800000.0,estimated,24457788.98,,,31542321.04,4255989.78,,,64598310.82,estimated,44891921.74,82974733.93,76644488.06,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0814-002,3200000.0,estimated,,,,3163625.61,1016315.33,,,7379940.94,calculated,5773825.98,12078056.04,8107331.2,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-1227-001,12083363.56,disclosed,2746199.26,,,13082219.86,3860330.34,1724867.33,15648615.77,30750781.09,disclosed,23935623.26,47523160.24,32446049.32,CPI-U 2023 (304.702),Insurance claim partially denied; payout reflects negotiated settlement at 53% of claim,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0730-001,79600962.69,estimated,1081958.52,,,42506540.43,15909405.2,150135.56,,138167043.88,disclosed,101830952.21,197219578.78,138167043.88,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0717-002,9936553.9,estimated,,,,4446219.84,723486.06,,,15106259.8,estimated,10766597.08,26960585.04,15433164.47,CPI-U 2024 (314.69),Business interruption losses estimated from quarterly revenue delta,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-1126-001,61659359.9,calculated,,,,60448275.98,18484361.19,,62748134.24,140591997.07,disclosed,107862660.18,239206519.82,143634456.32,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
